timestamp,route,speed_kmh,delay_per_km_min,weather,is_weekend
2024-01-17 00:00:00,Nguyen Trai,36.07,0.16,Clear,0
2024-01-17 01:00:00,Nguyen Trai,42.71,0.0,Clear,0
2024-01-17 02:00:00,Nguyen Trai,13.91,2.81,Heavy Rain,0
2024-01-17 03:00:00,Nguyen Trai,43.67,0.0,Clear,0
2024-01-17 04:00:00,Nguyen Trai,40.54,0.0,Clear,0
2024-01-17 05:00:00,Nguyen Trai,27.01,0.72,Rain,0
2024-01-17 06:00:00,Nguyen Trai,38.36,0.06,Clear,0
2024-01-17 07:00:00,Nguyen Trai,9.81,4.62,Clear,0
2024-01-17 08:00:00,Nguyen Trai,9.02,5.15,Clear,0
2024-01-17 09:00:00,Nguyen Trai,7.47,6.53,Clear,0
2024-01-17 10:00:00,Nguyen Trai,22.63,1.15,Clear,0
2024-01-17 11:00:00,Nguyen Trai,23.37,1.07,Clear,0
2024-01-17 12:00:00,Nguyen Trai,23.14,1.09,Clear,0
2024-01-17 13:00:00,Nguyen Trai,26.19,0.79,Clear,0
2024-01-17 14:00:00,Nguyen Trai,21.85,1.25,Clear,0
2024-01-17 15:00:00,Nguyen Trai,21.39,1.31,Clear,0
2024-01-17 16:00:00,Nguyen Trai,24.36,0.96,Clear,0
2024-01-17 17:00:00,Nguyen Trai,5.71,9.0,Clear,0
2024-01-17 18:00:00,Nguyen Trai,5.85,8.76,Clear,0
2024-01-17 19:00:00,Nguyen Trai,6.42,7.84,Clear,0
2024-01-17 20:00:00,Nguyen Trai,25.69,0.84,Rain,0
2024-01-17 21:00:00,Nguyen Trai,37.6,0.1,Clear,0
2024-01-17 22:00:00,Nguyen Trai,22.22,1.2,Rain,0
2024-01-17 23:00:00,Nguyen Trai,31.89,0.38,Rain,0
2024-01-18 00:00:00,Nguyen Trai,24.79,0.92,Rain,0
2024-01-18 01:00:00,Nguyen Trai,28.28,0.62,Rain,0
2024-01-18 02:00:00,Nguyen Trai,38.53,0.06,Clear,0
2024-01-18 03:00:00,Nguyen Trai,35.24,0.2,Clear,0
2024-01-18 04:00:00,Nguyen Trai,45.02,0.0,Clear,0
2024-01-18 05:00:00,Nguyen Trai,39.82,0.01,Clear,0
2024-01-18 06:00:00,Nguyen Trai,41.5,0.0,Clear,0
2024-01-18 07:00:00,Nguyen Trai,10.83,4.04,Clear,0
2024-01-18 08:00:00,Nguyen Trai,11.49,3.72,Clear,0
2024-01-18 09:00:00,Nguyen Trai,9.61,4.74,Clear,0
2024-01-18 10:00:00,Nguyen Trai,22.87,1.12,Clear,0
2024-01-18 11:00:00,Nguyen Trai,25.62,0.84,Clear,0
2024-01-18 12:00:00,Nguyen Trai,23.88,1.01,Clear,0
2024-01-18 13:00:00,Nguyen Trai,14.46,2.65,Rain,0
2024-01-18 14:00:00,Nguyen Trai,26.77,0.74,Clear,0
2024-01-18 15:00:00,Nguyen Trai,26.6,0.76,Clear,0
2024-01-18 16:00:00,Nguyen Trai,16.08,2.23,Rain,0
2024-01-18 17:00:00,Nguyen Trai,7.5,6.5,Clear,0
2024-01-18 18:00:00,Nguyen Trai,5.14,10.18,Rain,0
2024-01-18 19:00:00,Nguyen Trai,10.18,4.4,Clear,0
2024-01-18 20:00:00,Nguyen Trai,41.42,0.0,Clear,0
2024-01-18 21:00:00,Nguyen Trai,39.01,0.04,Clear,0
2024-01-18 22:00:00,Nguyen Trai,40.3,0.0,Clear,0
2024-01-18 23:00:00,Nguyen Trai,44.44,0.0,Clear,0
2024-01-19 00:00:00,Nguyen Trai,37.18,0.11,Clear,0
2024-01-19 01:00:00,Nguyen Trai,42.6,0.0,Clear,0
2024-01-19 02:00:00,Nguyen Trai,36.66,0.14,Clear,0
2024-01-19 03:00:00,Nguyen Trai,25.89,0.82,Rain,0
2024-01-19 04:00:00,Nguyen Trai,39.57,0.02,Clear,0
2024-01-19 05:00:00,Nguyen Trai,38.22,0.07,Clear,0
2024-01-19 06:00:00,Nguyen Trai,42.73,0.0,Clear,0
2024-01-19 07:00:00,Nguyen Trai,11.23,3.84,Clear,0
2024-01-19 08:00:00,Nguyen Trai,7.07,6.99,Clear,0
2024-01-19 09:00:00,Nguyen Trai,6.62,7.56,Clear,0
2024-01-19 10:00:00,Nguyen Trai,20.22,1.47,Clear,0
2024-01-19 11:00:00,Nguyen Trai,27.49,0.68,Clear,0
2024-01-19 12:00:00,Nguyen Trai,21.32,1.31,Clear,0
2024-01-19 13:00:00,Nguyen Trai,28.97,0.57,Clear,0
2024-01-19 14:00:00,Nguyen Trai,17.38,1.95,Rain,0
2024-01-19 15:00:00,Nguyen Trai,23.05,1.1,Clear,0
2024-01-19 16:00:00,Nguyen Trai,20.65,1.4,Clear,0
2024-01-19 17:00:00,Nguyen Trai,5.46,9.5,Clear,0
2024-01-19 18:00:00,Nguyen Trai,4.54,11.72,Clear,0
2024-01-19 19:00:00,Nguyen Trai,9.39,4.89,Clear,0
2024-01-19 20:00:00,Nguyen Trai,31.45,0.41,Rain,0
2024-01-19 21:00:00,Nguyen Trai,27.87,0.65,Rain,0
2024-01-19 22:00:00,Nguyen Trai,44.21,0.0,Clear,0
2024-01-19 23:00:00,Nguyen Trai,37.33,0.11,Clear,0
2024-01-20 00:00:00,Nguyen Trai,41.86,0.0,Clear,1
2024-01-20 01:00:00,Nguyen Trai,46.09,0.0,Clear,1
2024-01-20 02:00:00,Nguyen Trai,29.89,0.51,Rain,1
2024-01-20 03:00:00,Nguyen Trai,28.04,0.64,Rain,1
2024-01-20 04:00:00,Nguyen Trai,32.03,0.37,Rain,1
2024-01-20 05:00:00,Nguyen Trai,24.75,0.92,Rain,1
2024-01-20 06:00:00,Nguyen Trai,35.56,0.19,Clear,1
2024-01-20 07:00:00,Nguyen Trai,38.73,0.05,Clear,1
2024-01-20 08:00:00,Nguyen Trai,39.09,0.04,Clear,1
2024-01-20 09:00:00,Nguyen Trai,38.21,0.07,Clear,1
2024-01-20 10:00:00,Nguyen Trai,29.24,0.55,Clear,1
2024-01-20 11:00:00,Nguyen Trai,18.99,1.66,Rain,1
2024-01-20 12:00:00,Nguyen Trai,23.92,1.01,Clear,1
2024-01-20 13:00:00,Nguyen Trai,27.28,0.7,Clear,1
2024-01-20 14:00:00,Nguyen Trai,29.77,0.52,Clear,1
2024-01-20 15:00:00,Nguyen Trai,8.76,5.35,Heavy Rain,1
2024-01-20 16:00:00,Nguyen Trai,25.02,0.9,Clear,1
2024-01-20 17:00:00,Nguyen Trai,16.57,2.12,Rain,1
2024-01-20 18:00:00,Nguyen Trai,26.78,0.74,Clear,1
2024-01-20 19:00:00,Nguyen Trai,25.55,0.85,Clear,1
2024-01-20 20:00:00,Nguyen Trai,29.85,0.51,Clear,1
2024-01-20 21:00:00,Nguyen Trai,39.95,0.0,Clear,1
2024-01-20 22:00:00,Nguyen Trai,38.06,0.08,Clear,1
2024-01-20 23:00:00,Nguyen Trai,41.55,0.0,Clear,1
2024-01-21 00:00:00,Nguyen Trai,41.95,0.0,Clear,1
2024-01-21 01:00:00,Nguyen Trai,15.56,2.36,Heavy Rain,1
2024-01-21 02:00:00,Nguyen Trai,40.94,0.0,Clear,1
2024-01-21 03:00:00,Nguyen Trai,45.0,0.0,Clear,1
2024-01-21 04:00:00,Nguyen Trai,41.83,0.0,Clear,1
2024-01-21 05:00:00,Nguyen Trai,42.28,0.0,Clear,1
2024-01-21 06:00:00,Nguyen Trai,42.06,0.0,Clear,1
2024-01-21 07:00:00,Nguyen Trai,43.61,0.0,Clear,1
2024-01-21 08:00:00,Nguyen Trai,37.8,0.09,Clear,1
2024-01-21 09:00:00,Nguyen Trai,41.35,0.0,Clear,1
2024-01-21 10:00:00,Nguyen Trai,26.26,0.78,Clear,1
2024-01-21 11:00:00,Nguyen Trai,24.51,0.95,Clear,1
2024-01-21 12:00:00,Nguyen Trai,29.27,0.55,Clear,1
2024-01-21 13:00:00,Nguyen Trai,26.1,0.8,Clear,1
2024-01-21 14:00:00,Nguyen Trai,9.33,4.93,Heavy Rain,1
2024-01-21 15:00:00,Nguyen Trai,27.83,0.66,Clear,1
2024-01-21 16:00:00,Nguyen Trai,9.24,4.99,Heavy Rain,1
2024-01-21 17:00:00,Nguyen Trai,29.12,0.56,Clear,1
2024-01-21 18:00:00,Nguyen Trai,25.61,0.84,Clear,1
2024-01-21 19:00:00,Nguyen Trai,24.84,0.92,Clear,1
2024-01-21 20:00:00,Nguyen Trai,26.89,0.73,Clear,1
2024-01-21 21:00:00,Nguyen Trai,23.73,1.03,Rain,1
2024-01-21 22:00:00,Nguyen Trai,43.18,0.0,Clear,1
2024-01-21 23:00:00,Nguyen Trai,39.25,0.03,Clear,1
2024-01-22 00:00:00,Nguyen Trai,44.21,0.0,Clear,0
2024-01-22 01:00:00,Nguyen Trai,40.0,0.0,Clear,0
2024-01-22 02:00:00,Nguyen Trai,13.83,2.84,Heavy Rain,0
2024-01-22 03:00:00,Nguyen Trai,36.09,0.16,Clear,0
2024-01-22 04:00:00,Nguyen Trai,39.0,0.04,Clear,0
2024-01-22 05:00:00,Nguyen Trai,43.08,0.0,Clear,0
2024-01-22 06:00:00,Nguyen Trai,36.56,0.14,Clear,0
2024-01-22 07:00:00,Nguyen Trai,8.75,5.35,Rain,0
2024-01-22 08:00:00,Nguyen Trai,8.75,5.36,Clear,0
2024-01-22 09:00:00,Nguyen Trai,10.88,4.02,Clear,0
2024-01-22 10:00:00,Nguyen Trai,25.04,0.9,Clear,0
2024-01-22 11:00:00,Nguyen Trai,22.11,1.21,Clear,0
2024-01-22 12:00:00,Nguyen Trai,14.43,2.66,Rain,0
2024-01-22 13:00:00,Nguyen Trai,23.41,1.06,Clear,0
2024-01-22 14:00:00,Nguyen Trai,17.7,1.89,Rain,0
2024-01-22 15:00:00,Nguyen Trai,27.97,0.65,Clear,0
2024-01-22 16:00:00,Nguyen Trai,14.69,2.59,Rain,0
2024-01-22 17:00:00,Nguyen Trai,6.84,7.27,Rain,0
2024-01-22 18:00:00,Nguyen Trai,4.34,12.33,Clear,0
2024-01-22 19:00:00,Nguyen Trai,8.56,5.51,Clear,0
2024-01-22 20:00:00,Nguyen Trai,26.7,0.75,Rain,0
2024-01-22 21:00:00,Nguyen Trai,43.84,0.0,Clear,0
2024-01-22 22:00:00,Nguyen Trai,42.13,0.0,Clear,0
2024-01-22 23:00:00,Nguyen Trai,38.67,0.05,Clear,0
2024-01-23 00:00:00,Nguyen Trai,35.21,0.2,Clear,0
2024-01-23 01:00:00,Nguyen Trai,45.74,0.0,Clear,0
2024-01-23 02:00:00,Nguyen Trai,39.48,0.02,Clear,0
2024-01-23 03:00:00,Nguyen Trai,40.07,0.0,Clear,0
2024-01-23 04:00:00,Nguyen Trai,38.29,0.07,Clear,0
2024-01-23 05:00:00,Nguyen Trai,38.26,0.07,Clear,0
2024-01-23 06:00:00,Nguyen Trai,41.64,0.0,Clear,0
2024-01-23 07:00:00,Nguyen Trai,6.65,7.52,Clear,0
2024-01-23 08:00:00,Nguyen Trai,7.15,6.89,Clear,0
2024-01-23 09:00:00,Nguyen Trai,7.97,6.03,Clear,0
2024-01-23 10:00:00,Nguyen Trai,21.52,1.29,Clear,0
2024-01-23 11:00:00,Nguyen Trai,26.0,0.81,Clear,0
2024-01-23 12:00:00,Nguyen Trai,24.81,0.92,Clear,0
2024-01-23 13:00:00,Nguyen Trai,14.08,2.76,Rain,0
2024-01-23 14:00:00,Nguyen Trai,23.69,1.03,Clear,0
2024-01-23 15:00:00,Nguyen Trai,24.6,0.94,Clear,0
2024-01-23 16:00:00,Nguyen Trai,22.21,1.2,Clear,0
2024-01-23 17:00:00,Nguyen Trai,5.36,9.7,Clear,0
2024-01-23 18:00:00,Nguyen Trai,6.86,7.25,Clear,0
2024-01-23 19:00:00,Nguyen Trai,3.0,18.5,Heavy Rain,0
2024-01-23 20:00:00,Nguyen Trai,40.09,0.0,Clear,0
2024-01-23 21:00:00,Nguyen Trai,24.53,0.95,Rain,0
2024-01-23 22:00:00,Nguyen Trai,38.08,0.08,Clear,0
2024-01-23 23:00:00,Nguyen Trai,39.39,0.02,Clear,0
2024-01-24 00:00:00,Nguyen Trai,41.23,0.0,Clear,0
2024-01-24 01:00:00,Nguyen Trai,42.84,0.0,Clear,0
2024-01-24 02:00:00,Nguyen Trai,40.49,0.0,Clear,0
2024-01-24 03:00:00,Nguyen Trai,44.44,0.0,Clear,0
2024-01-24 04:00:00,Nguyen Trai,40.32,0.0,Clear,0
2024-01-24 05:00:00,Nguyen Trai,43.65,0.0,Clear,0
2024-01-24 06:00:00,Nguyen Trai,35.26,0.2,Clear,0
2024-01-24 07:00:00,Nguyen Trai,10.61,4.15,Clear,0
2024-01-24 08:00:00,Nguyen Trai,6.39,7.9,Clear,0
2024-01-24 09:00:00,Nguyen Trai,6.12,8.31,Clear,0
2024-01-24 10:00:00,Nguyen Trai,27.25,0.7,Clear,0
2024-01-24 11:00:00,Nguyen Trai,22.99,1.11,Clear,0
2024-01-24 12:00:00,Nguyen Trai,24.47,0.95,Clear,0
2024-01-24 13:00:00,Nguyen Trai,21.34,1.31,Clear,0
2024-01-24 14:00:00,Nguyen Trai,21.2,1.33,Clear,0
2024-01-24 15:00:00,Nguyen Trai,28.49,0.61,Clear,0
2024-01-24 16:00:00,Nguyen Trai,24.26,0.97,Clear,0
2024-01-24 17:00:00,Nguyen Trai,4.86,10.85,Clear,0
2024-01-24 18:00:00,Nguyen Trai,7.5,6.5,Clear,0
2024-01-24 19:00:00,Nguyen Trai,9.61,4.75,Clear,0
2024-01-24 20:00:00,Nguyen Trai,44.2,0.0,Clear,0
2024-01-24 21:00:00,Nguyen Trai,29.56,0.53,Rain,0
2024-01-24 22:00:00,Nguyen Trai,24.64,0.93,Rain,0
2024-01-24 23:00:00,Nguyen Trai,39.9,0.0,Clear,0
2024-01-25 00:00:00,Nguyen Trai,41.9,0.0,Clear,0
2024-01-25 01:00:00,Nguyen Trai,26.82,0.74,Rain,0
2024-01-25 02:00:00,Nguyen Trai,34.09,0.26,Rain,0
2024-01-25 03:00:00,Nguyen Trai,37.87,0.08,Clear,0
2024-01-25 04:00:00,Nguyen Trai,43.92,0.0,Clear,0
2024-01-25 05:00:00,Nguyen Trai,41.44,0.0,Clear,0
2024-01-25 06:00:00,Nguyen Trai,25.81,0.82,Rain,0
2024-01-25 07:00:00,Nguyen Trai,7.01,7.06,Clear,0
2024-01-25 08:00:00,Nguyen Trai,7.53,6.47,Clear,0
2024-01-25 09:00:00,Nguyen Trai,10.49,4.22,Clear,0
2024-01-25 10:00:00,Nguyen Trai,24.22,0.98,Clear,0
2024-01-25 11:00:00,Nguyen Trai,19.04,1.65,Rain,0
2024-01-25 12:00:00,Nguyen Trai,20.24,1.46,Clear,0
2024-01-25 13:00:00,Nguyen Trai,23.05,1.1,Clear,0
2024-01-25 14:00:00,Nguyen Trai,21.42,1.3,Clear,0
2024-01-25 15:00:00,Nguyen Trai,22.14,1.21,Clear,0
2024-01-25 16:00:00,Nguyen Trai,24.57,0.94,Clear,0
2024-01-25 17:00:00,Nguyen Trai,8.27,5.75,Clear,0
2024-01-25 18:00:00,Nguyen Trai,8.78,5.34,Clear,0
2024-01-25 19:00:00,Nguyen Trai,3.0,18.5,Heavy Rain,0
2024-01-25 20:00:00,Nguyen Trai,38.59,0.05,Clear,0
2024-01-25 21:00:00,Nguyen Trai,43.74,0.0,Clear,0
2024-01-25 22:00:00,Nguyen Trai,29.7,0.52,Rain,0
2024-01-25 23:00:00,Nguyen Trai,37.35,0.11,Clear,0
2024-01-26 00:00:00,Nguyen Trai,42.16,0.0,Clear,0
2024-01-26 01:00:00,Nguyen Trai,36.67,0.14,Clear,0
2024-01-26 02:00:00,Nguyen Trai,41.47,0.0,Clear,0
2024-01-26 03:00:00,Nguyen Trai,40.91,0.0,Clear,0
2024-01-26 04:00:00,Nguyen Trai,27.96,0.65,Rain,0
2024-01-26 05:00:00,Nguyen Trai,38.22,0.07,Clear,0
2024-01-26 06:00:00,Nguyen Trai,39.48,0.02,Clear,0
2024-01-26 07:00:00,Nguyen Trai,10.67,4.12,Clear,0
2024-01-26 08:00:00,Nguyen Trai,6.84,7.27,Clear,0
2024-01-26 09:00:00,Nguyen Trai,6.6,7.6,Clear,0
2024-01-26 10:00:00,Nguyen Trai,12.78,3.2,Heavy Rain,0
2024-01-26 11:00:00,Nguyen Trai,24.04,1.0,Clear,0
2024-01-26 12:00:00,Nguyen Trai,21.66,1.27,Clear,0
2024-01-26 13:00:00,Nguyen Trai,23.27,1.08,Clear,0
2024-01-26 14:00:00,Nguyen Trai,21.12,1.34,Clear,0
2024-01-26 15:00:00,Nguyen Trai,20.88,1.37,Clear,0
2024-01-26 16:00:00,Nguyen Trai,21.74,1.26,Clear,0
2024-01-26 17:00:00,Nguyen Trai,9.58,4.77,Clear,0
2024-01-26 18:00:00,Nguyen Trai,6.06,8.39,Rain,0
2024-01-26 19:00:00,Nguyen Trai,6.5,7.73,Clear,0
2024-01-26 20:00:00,Nguyen Trai,36.63,0.14,Clear,0
2024-01-26 21:00:00,Nguyen Trai,40.54,0.0,Clear,0
2024-01-26 22:00:00,Nguyen Trai,35.91,0.17,Clear,0
2024-01-26 23:00:00,Nguyen Trai,43.93,0.0,Clear,0
2024-01-27 00:00:00,Nguyen Trai,35.76,0.18,Clear,1
2024-01-27 01:00:00,Nguyen Trai,39.64,0.01,Clear,1
2024-01-27 02:00:00,Nguyen Trai,38.98,0.04,Clear,1
2024-01-27 03:00:00,Nguyen Trai,37.88,0.08,Clear,1
2024-01-27 04:00:00,Nguyen Trai,38.16,0.07,Clear,1
2024-01-27 05:00:00,Nguyen Trai,43.39,0.0,Clear,1
2024-01-27 06:00:00,Nguyen Trai,40.86,0.0,Clear,1
2024-01-27 07:00:00,Nguyen Trai,37.85,0.09,Clear,1
2024-01-27 08:00:00,Nguyen Trai,24.51,0.95,Rain,1
2024-01-27 09:00:00,Nguyen Trai,39.91,0.0,Clear,1
2024-01-27 10:00:00,Nguyen Trai,25.27,0.87,Clear,1
2024-01-27 11:00:00,Nguyen Trai,29.87,0.51,Clear,1
2024-01-27 12:00:00,Nguyen Trai,27.75,0.66,Clear,1
2024-01-27 13:00:00,Nguyen Trai,24.58,0.94,Clear,1
2024-01-27 14:00:00,Nguyen Trai,30.88,0.44,Clear,1
2024-01-27 15:00:00,Nguyen Trai,17.75,1.88,Rain,1
2024-01-27 16:00:00,Nguyen Trai,28.42,0.61,Clear,1
2024-01-27 17:00:00,Nguyen Trai,26.74,0.74,Clear,1
2024-01-27 18:00:00,Nguyen Trai,23.08,1.1,Rain,1
2024-01-27 19:00:00,Nguyen Trai,27.42,0.69,Clear,1
2024-01-27 20:00:00,Nguyen Trai,25.25,0.88,Clear,1
2024-01-27 21:00:00,Nguyen Trai,40.81,0.0,Clear,1
2024-01-27 22:00:00,Nguyen Trai,36.35,0.15,Clear,1
2024-01-27 23:00:00,Nguyen Trai,38.72,0.05,Clear,1
2024-01-28 00:00:00,Nguyen Trai,30.29,0.48,Rain,1
2024-01-28 01:00:00,Nguyen Trai,39.75,0.01,Clear,1
2024-01-28 02:00:00,Nguyen Trai,40.34,0.0,Clear,1
2024-01-28 03:00:00,Nguyen Trai,28.1,0.64,Rain,1
2024-01-28 04:00:00,Nguyen Trai,38.03,0.08,Clear,1
2024-01-28 05:00:00,Nguyen Trai,40.86,0.0,Clear,1
2024-01-28 06:00:00,Nguyen Trai,36.83,0.13,Clear,1
2024-01-28 07:00:00,Nguyen Trai,42.91,0.0,Clear,1
2024-01-28 08:00:00,Nguyen Trai,44.14,0.0,Clear,1
2024-01-28 09:00:00,Nguyen Trai,41.05,0.0,Clear,1
2024-01-28 10:00:00,Nguyen Trai,31.43,0.41,Clear,1
2024-01-28 11:00:00,Nguyen Trai,32.76,0.33,Clear,1
2024-01-28 12:00:00,Nguyen Trai,24.33,0.97,Clear,1
2024-01-28 13:00:00,Nguyen Trai,30.07,0.5,Clear,1
2024-01-28 14:00:00,Nguyen Trai,26.38,0.77,Clear,1
2024-01-28 15:00:00,Nguyen Trai,22.79,1.13,Rain,1
2024-01-28 16:00:00,Nguyen Trai,12.01,3.49,Heavy Rain,1
2024-01-28 17:00:00,Nguyen Trai,16.78,2.08,Rain,1
2024-01-28 18:00:00,Nguyen Trai,24.17,0.98,Clear,1
2024-01-28 19:00:00,Nguyen Trai,18.75,1.7,Rain,1
2024-01-28 20:00:00,Nguyen Trai,19.56,1.57,Rain,1
2024-01-28 21:00:00,Nguyen Trai,41.56,0.0,Clear,1
2024-01-28 22:00:00,Nguyen Trai,41.97,0.0,Clear,1
2024-01-28 23:00:00,Nguyen Trai,25.78,0.83,Rain,1
2024-01-29 00:00:00,Nguyen Trai,25.18,0.88,Rain,0
2024-01-29 01:00:00,Nguyen Trai,36.95,0.12,Clear,0
2024-01-29 02:00:00,Nguyen Trai,42.5,0.0,Clear,0
2024-01-29 03:00:00,Nguyen Trai,28.24,0.62,Rain,0
2024-01-29 04:00:00,Nguyen Trai,41.8,0.0,Clear,0
2024-01-29 05:00:00,Nguyen Trai,36.94,0.12,Clear,0
2024-01-29 06:00:00,Nguyen Trai,24.95,0.9,Rain,0
2024-01-29 07:00:00,Nguyen Trai,7.82,6.17,Clear,0
2024-01-29 08:00:00,Nguyen Trai,8.82,5.31,Clear,0
2024-01-29 09:00:00,Nguyen Trai,6.29,8.03,Clear,0
2024-01-29 10:00:00,Nguyen Trai,21.32,1.31,Rain,0
2024-01-29 11:00:00,Nguyen Trai,26.35,0.78,Clear,0
2024-01-29 12:00:00,Nguyen Trai,24.38,0.96,Clear,0
2024-01-29 13:00:00,Nguyen Trai,24.44,0.96,Clear,0
2024-01-29 14:00:00,Nguyen Trai,25.54,0.85,Clear,0
2024-01-29 15:00:00,Nguyen Trai,19.93,1.51,Clear,0
2024-01-29 16:00:00,Nguyen Trai,17.61,1.91,Rain,0
2024-01-29 17:00:00,Nguyen Trai,4.45,11.98,Rain,0
2024-01-29 18:00:00,Nguyen Trai,3.0,18.5,Heavy Rain,0
2024-01-29 19:00:00,Nguyen Trai,9.31,4.94,Clear,0
2024-01-29 20:00:00,Nguyen Trai,37.05,0.12,Clear,0
2024-01-29 21:00:00,Nguyen Trai,34.98,0.22,Clear,0
2024-01-29 22:00:00,Nguyen Trai,40.14,0.0,Clear,0
2024-01-29 23:00:00,Nguyen Trai,39.31,0.03,Clear,0
2024-01-30 00:00:00,Nguyen Trai,28.5,0.61,Rain,0
2024-01-30 01:00:00,Nguyen Trai,24.86,0.91,Rain,0
2024-01-30 02:00:00,Nguyen Trai,36.15,0.16,Clear,0
2024-01-30 03:00:00,Nguyen Trai,19.2,1.63,Heavy Rain,0
2024-01-30 04:00:00,Nguyen Trai,25.27,0.87,Rain,0
2024-01-30 05:00:00,Nguyen Trai,27.86,0.65,Rain,0
2024-01-30 06:00:00,Nguyen Trai,43.11,0.0,Clear,0
2024-01-30 07:00:00,Nguyen Trai,8.53,5.54,Clear,0
2024-01-30 08:00:00,Nguyen Trai,11.06,3.92,Clear,0
2024-01-30 09:00:00,Nguyen Trai,8.77,5.34,Clear,0
2024-01-30 10:00:00,Nguyen Trai,24.08,0.99,Clear,0
2024-01-30 11:00:00,Nguyen Trai,23.82,1.02,Clear,0
2024-01-30 12:00:00,Nguyen Trai,24.98,0.9,Clear,0
2024-01-30 13:00:00,Nguyen Trai,24.82,0.92,Clear,0
2024-01-30 14:00:00,Nguyen Trai,24.46,0.95,Clear,0
2024-01-30 15:00:00,Nguyen Trai,21.85,1.25,Clear,0
2024-01-30 16:00:00,Nguyen Trai,22.12,1.21,Clear,0
2024-01-30 17:00:00,Nguyen Trai,5.81,8.83,Clear,0
2024-01-30 18:00:00,Nguyen Trai,7.44,6.56,Clear,0
2024-01-30 19:00:00,Nguyen Trai,6.75,7.39,Clear,0
2024-01-30 20:00:00,Nguyen Trai,36.27,0.15,Clear,0
2024-01-30 21:00:00,Nguyen Trai,27.69,0.67,Rain,0
2024-01-30 22:00:00,Nguyen Trai,24.98,0.9,Rain,0
2024-01-30 23:00:00,Nguyen Trai,40.3,0.0,Clear,0
2024-01-31 00:00:00,Nguyen Trai,28.56,0.6,Rain,0
2024-01-31 01:00:00,Nguyen Trai,42.95,0.0,Clear,0
2024-01-31 02:00:00,Nguyen Trai,38.81,0.05,Clear,0
2024-01-31 03:00:00,Nguyen Trai,43.73,0.0,Clear,0
2024-01-31 04:00:00,Nguyen Trai,31.41,0.41,Rain,0
2024-01-31 05:00:00,Nguyen Trai,34.4,0.24,Clear,0
2024-01-31 06:00:00,Nguyen Trai,38.46,0.06,Clear,0
2024-01-31 07:00:00,Nguyen Trai,10.0,4.5,Clear,0
2024-01-31 08:00:00,Nguyen Trai,8.41,5.64,Clear,0
2024-01-31 09:00:00,Nguyen Trai,8.15,5.86,Clear,0
2024-01-31 10:00:00,Nguyen Trai,21.55,1.28,Clear,0
2024-01-31 11:00:00,Nguyen Trai,25.0,0.9,Clear,0
2024-01-31 12:00:00,Nguyen Trai,25.09,0.89,Clear,0
2024-01-31 13:00:00,Nguyen Trai,28.33,0.62,Clear,0
2024-01-31 14:00:00,Nguyen Trai,26.83,0.74,Clear,0
2024-01-31 15:00:00,Nguyen Trai,19.8,1.53,Clear,0
2024-01-31 16:00:00,Nguyen Trai,19.68,1.55,Clear,0
2024-01-31 17:00:00,Nguyen Trai,6.6,7.59,Clear,0
2024-01-31 18:00:00,Nguyen Trai,4.66,11.37,Clear,0
2024-01-31 19:00:00,Nguyen Trai,8.66,5.42,Clear,0
2024-01-31 20:00:00,Nguyen Trai,42.26,0.0,Clear,0
2024-01-31 21:00:00,Nguyen Trai,39.31,0.03,Clear,0
2024-01-31 22:00:00,Nguyen Trai,40.85,0.0,Clear,0
2024-01-31 23:00:00,Nguyen Trai,28.88,0.58,Rain,0
2024-02-01 00:00:00,Nguyen Trai,41.07,0.0,Clear,0
2024-02-01 01:00:00,Nguyen Trai,41.12,0.0,Clear,0
2024-02-01 02:00:00,Nguyen Trai,36.0,0.17,Clear,0
2024-02-01 03:00:00,Nguyen Trai,41.63,0.0,Clear,0
2024-02-01 04:00:00,Nguyen Trai,36.7,0.13,Clear,0
2024-02-01 05:00:00,Nguyen Trai,38.37,0.06,Clear,0
2024-02-01 06:00:00,Nguyen Trai,38.9,0.04,Clear,0
2024-02-01 07:00:00,Nguyen Trai,8.59,5.49,Clear,0
2024-02-01 08:00:00,Nguyen Trai,8.41,5.63,Clear,0
2024-02-01 09:00:00,Nguyen Trai,8.92,5.23,Clear,0
2024-02-01 10:00:00,Nguyen Trai,26.43,0.77,Clear,0
2024-02-01 11:00:00,Nguyen Trai,19.56,1.57,Clear,0
2024-02-01 12:00:00,Nguyen Trai,20.1,1.48,Clear,0
2024-02-01 13:00:00,Nguyen Trai,14.54,2.63,Rain,0
2024-02-01 14:00:00,Nguyen Trai,16.75,2.08,Rain,0
2024-02-01 15:00:00,Nguyen Trai,29.16,0.56,Clear,0
2024-02-01 16:00:00,Nguyen Trai,22.75,1.14,Clear,0
2024-02-01 17:00:00,Nguyen Trai,7.29,6.73,Clear,0
2024-02-01 18:00:00,Nguyen Trai,7.49,6.51,Clear,0
2024-02-01 19:00:00,Nguyen Trai,6.48,7.76,Clear,0
2024-02-01 20:00:00,Nguyen Trai,36.97,0.12,Clear,0
2024-02-01 21:00:00,Nguyen Trai,15.47,2.38,Heavy Rain,0
2024-02-01 22:00:00,Nguyen Trai,40.42,0.0,Clear,0
2024-02-01 23:00:00,Nguyen Trai,40.61,0.0,Clear,0
2024-02-02 00:00:00,Nguyen Trai,32.07,0.37,Rain,0
2024-02-02 01:00:00,Nguyen Trai,40.54,0.0,Clear,0
